Label,Text,#term,#ascii/(#ascii+#digit+#punctuation),#digit/(#ascii+#digit+#punctuation),#digit/#ascii,%kwName,%kwAddress,%kwPhone,#max_digit_skip_0 >= 7,#max_digit_skip_0 = 0,first_character_ascii,first_character_digit,last_character_ascii,last_character_digit
0,hoang vinh thang,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen tan thanh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,lu tran diem trinh,4,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tran van tinh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen ngoc anh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tran quoc loc,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,pham dang quynh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,le thuy bao nhi,4,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,dinh ngoc thu,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,pham ngoc sang,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,huynh van thang,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,ha thach huong,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,bui tu anh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,toai nguyen,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,trinh viet nam,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,le hoang duy,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,quynh vu,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,dieu t. nguyen,3,0.9166666666666666,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen thai linh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen ngoc hien,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,hai tran,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen trung thanh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,bao le,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tung huynh,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,kim ngan nguyen,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,truong dang tuan dat,4,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tran thanh trac,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen thanh ha,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,le dang hung,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen van man,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tung le pham,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,van do,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,ha duong tuong,3,1.0,0.0,0.0,0,0.012345679012345678,0.0,0,1,1,0,1,0
0,pham van binh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,hue tran thi,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,ly minh hao,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,minh tu huynh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,"pham phu quoc, phd",4,0.9333333333333333,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen xuan lien,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,huynh duy loc,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,khach do,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,le bao,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen vu duy tuan,4,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen van thanh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,vo thai minh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen minh chinh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,pham tran dai,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,son t tran,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,dao nguyen ngoc,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,kieu duc long,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,hoang cuong,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen trung hieu,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,henry vo,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,xuan pham,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen the dung,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,huynh quoc thang,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,hung quoc nguyen,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tran thanh nhat,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,vu d. le,3,0.8333333333333334,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,quach hoang minh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tran kim dung,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tran ngoc thach,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,hung q. ngo,3,0.8888888888888888,0.0,0.0,0,0.012345679012345678,0.0,0,1,1,0,1,0
0,son dao,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,melisa tram,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,ryan nguyen,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,steven huynh,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,le kim hung,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,vo van long,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,ha duy long,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,hoang ngoc cam,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,bang c. dinh,3,0.9,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen nguyen,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,van ngoc thanh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,vi hue,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tran thi huong,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,paul dau,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,dinh van hai,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen trong thuy,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,pham tran tung,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen jung,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,long nguyen,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tai le,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nghi nguyen,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,le trung,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,binh phu nguyen,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,ngo bao chau,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tan le,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen huu vien,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,dang binh,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyenthoiday,1,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,son nguyen,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,pham cuong,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,huy tran,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,le thuan,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen ba phuong,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen trong binh ph. d.,5,0.9,0.0,0.0,0,0.0,0.0,0,1,1,0,0,0
0,thai phu nguyen,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen duy vinh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,duc hoang,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,ngo hoang minh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,luu hong thang,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,vi huu tran,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,vo xuan hung,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tran minh vy,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,huynh hai nam,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen phuong tung,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,hoanng  quang  mjnh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen quoc phuong,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,hoang dang,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen duc hai,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen tuan khanh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen- trong  hoang,3,0.9411764705882353,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,phùng hoài ngọc,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,pham thanh lam,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,phùng hoài ngọc,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,pham quoc dat,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tran ngoc thuan- an,4,0.9375,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tim pham,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen mai chi,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,van nguyen,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,dinh duy ky,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen the thinh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,huong tran,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tong hoang nhan,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,anh t nguyen,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen thi hai,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen xuan tho,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen thanh ha,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen phuong,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,hanh,1,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,hà nguyẽn quóc hùng,4,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,phung huu phu,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen thi kim lan,4,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,do xuan loc,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,truong anh vu,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen phuc,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,do xuan loc,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,toan dam,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,phat nguyen,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,qui thai,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,dang thi thanh phuong,4,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,pham hung,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tran cao son,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tony ngo,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,mai the tai,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nghiem viet anh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tran khoan,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tina dinh,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,t. v. vu,3,0.6666666666666666,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,huynh dung,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyenquangchu,1,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,trinh dzuong minh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,pham duy quang,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,trinh lien minh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,than nguyen vinh hao,4,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen van  duc,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen thanh trung,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,vu ngoc tru,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyenquangchu,1,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,thanh binh trinh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,phan phan hoang,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,cuong le,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,vu hong cuong,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,dung hong,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen quoc bao,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,bui van khanh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,pham p. long,3,0.9,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,phan duong hieu,3,1.0,0.0,0.0,0,0.012345679012345678,0.0,0,1,1,0,1,0
0,dinh van kiem,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,ngo thu lan,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen huu thai,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,ho van quan,3,1.0,0.0,0.0,0,0.012345679012345678,0.0,0,1,1,0,1,0
0,ngo thi cam tu,4,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,khoi tran nguyen,3,1.0,0.0,0.0,0,0.012345679012345678,0.0,0,1,1,0,1,0
0,nguyen cao hoang minh,4,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,le thanh tuan,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,pham duy hien,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen anh son,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,le hong ha,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,long hoang,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,le quang tu,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen van thanh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,lam le,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,dao dinh binh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen hien tri,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,huu ucmasvungtau,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen trut dinh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,dao trung kien,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,duong vu,2,1.0,0.0,0.0,0,0.012345679012345678,0.0,0,1,1,0,1,0
0,tinh nguyen,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,khoi m. tran,3,0.9,0.0,0.0,0,0.012345679012345678,0.0,0,1,1,0,1,0
0,vu thu bon,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,dao tan anh truc,4,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,hien bui,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,bui van hung,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen khanh duong,3,1.0,0.0,0.0,0,0.012345679012345678,0.0,0,1,1,0,1,0
0,nguyen khanh hung,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen van quang,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen dinh lung,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,hoang duc,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,dinh hoang thang,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen thi thanh ha,4,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,ngoc chau tran,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen nhut minh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,mai hoang,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,phan tran tuan anh,4,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tran minh thao,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,to oanh,2,1.0,0.0,0.0,0,0.012345679012345678,0.0,0,1,1,0,1,0
0,"dao, michael",2,0.9090909090909091,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,truong k. ngoc,3,0.9166666666666666,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,le xuan quang,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,"dao, michael",2,0.9090909090909091,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,ngo viet hung nguyen,4,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,van ngoc tra,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen quang nhan,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,doan thi thanh minh,4,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,duong van tu,3,1.0,0.0,0.0,0,0.012345679012345678,0.0,0,1,1,0,1,0
0,nguyen ngoc lai,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,trinh minh duc,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,minh thanh,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,do toan quyen,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,vo thanh tuoi,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,khoi nguyen huy,3,1.0,0.0,0.0,0,0.012345679012345678,0.0,0,1,1,0,1,0
0,nguyen phuong hoan,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,anh nguyen,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,bui phan thien giang,4,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,ly quang huy,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,j. nguyen,2,0.875,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,dan nguyen,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen duy tu,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen thanh phong,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,chung thanh tran,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,phan anh ky,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,chung thanh tran,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,luong cong trung,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,phan van song,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen duc hoa,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,kim dao,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguen giaothuy,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tran van tan,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,son van vu,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,tran quoc thai,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,truong minh  thy,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,trinh- don nguyen,3,0.9333333333333333,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen dúc toản,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen ho nhat thanh,4,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,ha viet hai,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,do thai phuc,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,huynh ngoc tien,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,luat su nguyen van tau,5,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen thuy,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,luu duy hao,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen van dang,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,hoang hung,2,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,nguyen thi thao,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,pham xuan ty,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,huynh cong thuan,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
0,le van oanh,3,1.0,0.0,0.0,0,0.0,0.0,0,1,1,0,1,0
